anio,trimestre,mes,no_registro,tipo_deuda,detalle_tipo_deuda,acreedor,concepto,inicio_credito,fin_credito,dias_contrato,dias_restantes_contrato,disposicion_inicial_credito,colocacion_periodo,amortizaciones_periodo,intereses_periodo,pago_servicio_deuda,saldo_periodo,endeudamiento_periodo,tasa,sobretasa,tasa_final
2018,4,Diciembre,145/2010,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 10-2,25/06/10,12/06/20,3640,529,2520951200,0,0,201367979.7,201367979.7,2520951200,0,7.9,NA,7.9
2018,4,Diciembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",30/08/07,27/07/37,10924,6783,3457974221,0,14809395.11,286096648.7,300906043.8,3389145884,-14809395.11,TIIE,0.35,TIIE+0.35
2018,4,Diciembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,31/08/07,27/08/40,12050,7910,7000000000,0,108919450.9,580949162.9,689868613.7,6371209229,-108919450.9,8.91,NA,8.91
2018,4,Diciembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",31/08/07,27/07/37,10923,6783,4700000000,0,20128593.44,401869662.7,421998256.2,4606450089,-20128593.44,8.8,NA,8.8
2018,4,Diciembre,513/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,914",26/12/08,25/10/19,3955,298,1914680897,0,320373500.5,24450927.96,344824428.5,127743305,-320373500.5,TIIE,0.97,TIIE+0.97
2018,4,Diciembre,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,499",28/12/10,25/10/40,10894,7969,1499069398,0,95833334.11,115783489.1,211616823.2,1199069398,-95833334.11,9.13,NA,9.13
2018,4,Diciembre,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,19/09/17,07/03/28,3822,3354,2000000000,0,0,153688888.9,153688888.9,2000000000,0,7.6,NA,7.6
2018,4,Diciembre,P09-1012161,Largo Plazo,Bonos CupÛn Cero,BANOBRAS,"BANOBRAS 2,138",12/11/12,25/11/32,7318,5078,2138648319,0,0,172817635.9,172817635.9,2138648319,0,7.09,0.88,7.97
2018,4,Diciembre,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,28/11/13,16/11/23,3640,1781,2126874900,0,0,151610732.5,151610732.5,2126874900,0,7.05,NA,7.05
2018,4,Diciembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",31/12/13,26/12/23,3647,1821,3500000000,0,437500000.1,142669512.1,580169512.2,2187500000,-437500000.1,5.74,NA,5.74
2018,4,Diciembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 2500,26/12/14,26/12/24,3653,2187,2500000000,0,312500000,119142795.1,431642795.2,1875000000,-312500000,5.75,NA,5.75
2018,4,Diciembre,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",30/12/15,26/12/22,2553,1456,3500000000,0,700000000,268178084.9,968178084.8,2800000000,-700000000,TIIE,0.38,TIIE+0.38
2018,4,Diciembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",30/12/16,26/12/31,5474,4743,3000000000,0,214285714.3,241805000,456090714.3,2785714286,-214285714.3,8.22,NA,8.22
2018,4,Diciembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",30/12/16,26/12/23,2552,1821,3000000000,0,500000000,214275833.3,714275833.4,2500000000,-500000000,7.63,NA,7.63
2018,4,Diciembre,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",29/12/17,27/12/32,5477,5110,1378859929,0,91923995.28,111279161.8,203203157.1,1286935934,-91923995.28,TIIE,0.34,TIIE+0.34
2018,4,Diciembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",31/12/18,26/12/28,3648,3648,3000000000,3000000000,0,0,0,3000000000,3000000000,9.12,NA,9.12
2018,4,Diciembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",07/09/07,25/09/47,14628,10495,7000000000,0,0,602267886.1,602267886.1,7000000000,0,TIIE,0.53,TIIE+0.53
2018,4,Diciembre,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,459",17/10/07,25/10/40,12062,7969,4459000000,0,31070327.46,359859863,390930190.5,4265863281,-31070327.46,TIIE,0.35,TIIE+0.35
2018,4,Diciembre,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,17/12/07,22/11/27,7280,3248,575000000,0,0,50290138.88,50290138.88,575000000,0,8.65,NA,8.65
2018,4,Diciembre,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15,25/09/15,18/09/20,1820,627,1382000000,0,0,112239897.8,114916371.1,1382000000,0,TIIE,0.12,TIIE+0.12
2018,4,Diciembre,P09-1012161,Largo Plazo,Bonos CupÛn Cero,BANOBRAS,BANOBRAS 294,30/11/12,25/11/32,7300,5078,294874160,0,0,23618601.14,23618601.14,294874160,0,7.02,0.88,7.9
2018,4,Diciembre,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,03/11/14,21/10/24,3640,2121,2500000000,0,0,162283333.3,162729166.7,2500000000,0,6.42,NA,6.42
2018,4,Diciembre,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",31/12/13,25/10/23,3585,1759,1024317877,0,123317629.2,68849419.7,192167048.9,753461598.2,-123317629.2,TIIE,0.32,TIIE+0.32
2018,4,Diciembre,P09-1216054,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 16V,09/12/16,03/12/21,1820,1068,1000000000,0,0,84037222.2,87528055.51,1000000000,0,TIIE,0.42,TIIE+0.42
2018,4,Diciembre,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",29/12/17,26/12/24,2554,2187,2500000000,0,357142857.1,175102777.8,532245634.9,2142857143,-357142857.1,7.46,NA,7.46
2018,4,Diciembre,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",17/10/07,26/10/37,10967,6874,4806995489,0,19520976.19,396458617.8,415979594,4704659826,-19520976.19,TIIE,0.35,TIIE+0.35
2018,4,Diciembre,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",17/10/07,25/10/47,14618,10525,4000000000,0,0,343610222.2,343610222.2,4000000000,0,TIIE,0.53,TIIE+0.53
2018,4,Diciembre,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS  175,24/12/09,27/11/28,6913,3619,174978799.6,0,9687716.64,8511421.21,18199137.85,96069856.37,-9687716.64,TIIE,0.35,TIIE+0.35
2018,4,Diciembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",29/12/11,28/12/26,5478,2919,1500000000,0,80838324,65883142.04,146721466,1014970056,-80838324,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2018,4,Diciembre,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,25/09/15,12/09/25,3640,2447,2500000000,0,0,169361111.1,169361111.1,2500000000,0,6.7,NA,6.7
2018,4,Diciembre,P09-1012161,Largo Plazo,Bonos CupÛn Cero,BANOBRAS,BANOBRAS 196,07/11/13,25/11/32,6958,5078,196783977,0,0,17118566.15,17118566.15,196783977,0,7.7,0.88,8.58
2018,4,Diciembre,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,30/11/12,12/11/27,5460,3238,2500000000,0,0,173152777.8,173152777.8,2500000000,0,6.85,NA,6.85
2018,4,Diciembre,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,21/11/18,08/11/28,3640,3600,1100000000,1100000000,0,0,55221833.33,1100000000,1100000000,9.93,NA,9.93
2018,4,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",28/12/12,25/11/27,5445,3251,1954226708,0,140423476.1,92628369.66,233051845.7,1252109328,-140423476.1,5.97,0.91,6.88
2018,4,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,31/12/12,25/11/27,5442,3251,145773291.7,0,10474727.52,6899463.73,17374191.25,93399654.14,-10474727.52,5.96,0.91,6.87
2018,4,Diciembre,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",31/12/14,26/11/29,5444,3983,1949386371,0,150920235.2,145459606.2,296379841.4,1647545901,-150920235.2,TIIE,0.36,TIIE+0.36
2018,4,Diciembre,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",29/12/15,26/12/25,3650,2552,1000000000,0,55555555.56,74581229.21,130136784.8,851069383.6,-55555555.56,TIIE,0.41,TIIE+0.41
2018,4,Diciembre,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",31/12/18,26/12/28,3648,3648,2400000000,2400000000,0,0,0,2400000000,2400000000,9.55,NA,9.55
2018,4,Diciembre,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",31/12/18,26/12/28,3648,3648,1170915400,1170915400,0,0,0,1170915400,1170915400,9.67,NA,9.67
2019,1,Marzo,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",31/08/07,27/07/37,10923,6693,4700000000,0,5701204.94,101086617.8,106787822.7,4600748884,-5701204.94,8.8,NA,8.8
2019,1,Marzo,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",17/10/07,26/10/37,10967,6784,4806995489,0,5529106.05,103669736.1,109198842.1,4699130720,-5529106.05,TIIE,0.35,TIIE+0.35
2019,1,Marzo,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,459",17/10/07,25/10/40,12062,7879,4459000000,0,8424811.23,93913013.59,102337824.8,4257438470,-8424811.23,TIIE,0.35,TIIE+0.35
2019,1,Marzo,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15,25/09/15,18/09/20,1820,537,1382000000,0,0,27839622.22,29129488.87,1382000000,0,TIIE,0.12,TIIE+0.12
2019,1,Marzo,P09-1012161,Largo Plazo,Bonos CupÛn Cero,BANOBRAS,BANOBRAS 196,07/11/13,25/11/32,6958,4988,196783977,0,0,4174116.13,4174116.13,196783977,0,7.7,0.88,8.58
2019,1,Marzo,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,03/11/14,21/10/24,3640,2031,2500000000,0,0,0,0,2500000000,0,6.42,NA,6.42
2019,1,Marzo,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,30/11/12,12/11/27,5460,3148,2500000000,0,0,0,0,2500000000,0,6.85,NA,6.85
2019,1,Marzo,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,31/12/12,25/11/27,5442,3161,145773291.7,0,2618681.88,1571823.07,4190504.95,90780972.26,-2618681.88,5.96,0.91,6.87
2019,1,Marzo,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",31/12/14,26/11/29,5444,3893,1949386371,0,37730058.81,36087893.56,73817952.37,1609815842,-37730058.81,TIIE,0.36,TIIE+0.36
2019,1,Marzo,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",29/12/15,26/12/25,3650,2462,1000000000,0,13888888.89,18786744.24,32675633.13,837180494.8,-13888888.89,TIIE,0.41,TIIE+0.41
2019,1,Marzo,P09-1216054,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 16V,09/12/16,03/12/21,1820,978,1000000000,0,0,27805555.56,28785555.57,1000000000,0,TIIE,0.42,TIIE+0.42
2019,1,Marzo,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",30/12/16,26/12/23,2552,1731,3000000000,0,125000000,46389340.27,171389340.3,2375000000,-125000000,7.63,NA,7.63
2019,1,Marzo,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",29/12/17,26/12/24,2554,2097,2500000000,0,89285714.28,38983680.55,128269394.8,2053571429,-89285714.28,7.46,NA,7.46
2019,2,Junio,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,31/08/07,27/08/40,12050,7729,7000000000,0,29119959.16,144212999.7,173332958.9,6313524231,-29119959.16,8.91,NA,8.91
2019,2,Junio,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",31/08/07,27/07/37,10923,6602,4700000000,0,5996937.34,104362457.6,110359394.9,4594751946,-5996937.34,8.8,NA,8.8
